# q=  0.00000000E+00  0.00000000E+00  0.10000000E-02  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     322     -0.65715127E-09     -0.71540403E-09     -0.42662813E-04     -0.42479224E-03
     323     -0.65718975E-09     -0.71540403E-09     -0.42760282E-04     -0.42479224E-03
     324     -0.65720081E-09     -0.71540403E-09     -0.42791967E-04     -0.42479224E-03
     325     -0.65721923E-09     -0.71540403E-09     -0.42841261E-04     -0.42479224E-03
     326     -0.65724707E-09     -0.71540403E-09     -0.42913552E-04     -0.42479224E-03
     327     -0.65728168E-09     -0.71540403E-09     -0.43003940E-04     -0.42479224E-03
     328     -0.65730540E-09     -0.71540403E-09     -0.43070521E-04     -0.42479224E-03
     329     -0.65731482E-09     -0.71540403E-09     -0.43097919E-04     -0.42479224E-03
     330     -0.65731926E-09     -0.71540403E-09     -0.43110524E-04     -0.42479224E-03
     331     -0.65732332E-09     -0.71540403E-09     -0.43121470E-04     -0.42479224E-03
     332     -0.65733010E-09     -0.71540403E-09     -0.43139912E-04     -0.42479224E-03
     333     -0.65733391E-09     -0.71540403E-09     -0.43149944E-04     -0.42479224E-03
     334     -0.65733787E-09     -0.71540403E-09     -0.43158469E-04     -0.42479224E-03
     335     -0.65734409E-09     -0.71540403E-09     -0.43173548E-04     -0.42479224E-03
     336     -0.65734799E-09     -0.71540403E-09     -0.43184535E-04     -0.42479224E-03
     337     -0.65735658E-09     -0.71540403E-09     -0.43205422E-04     -0.42479224E-03
     338     -0.65735767E-09     -0.71540403E-09     -0.43208931E-04     -0.42479224E-03
     339     -0.65736369E-09     -0.71540403E-09     -0.43221910E-04     -0.42479224E-03
     340     -0.65737584E-09     -0.71540403E-09     -0.43250564E-04     -0.42479224E-03
     341     -0.65740670E-09     -0.71540403E-09     -0.43371785E-04     -0.42479224E-03
     342     -0.65742064E-09     -0.71540403E-09     -0.43404734E-04     -0.42479224E-03
     343     -0.65743893E-09     -0.71540403E-09     -0.43451874E-04     -0.42479224E-03
     344     -0.65745943E-09     -0.71540403E-09     -0.43492394E-04     -0.42479224E-03
     345     -0.65747843E-09     -0.71540403E-09     -0.43533951E-04     -0.42479224E-03
     346     -0.65751418E-09     -0.71540403E-09     -0.43637164E-04     -0.42479224E-03
     347     -0.65754804E-09     -0.71540403E-09     -0.43715170E-04     -0.42479224E-03
     348     -0.65757098E-09     -0.71540403E-09     -0.43801975E-04     -0.42479224E-03
     349     -0.65757746E-09     -0.71540403E-09     -0.43816409E-04     -0.42479224E-03
     350     -0.65758359E-09     -0.71540403E-09     -0.43830369E-04     -0.42479224E-03
     351     -0.65760198E-09     -0.71540403E-09     -0.43890330E-04     -0.42479224E-03
     352     -0.65761875E-09     -0.71540403E-09     -0.43976793E-04     -0.42479224E-03
     353     -0.65763275E-09     -0.71540403E-09     -0.44071153E-04     -0.42479224E-03
     354     -0.65765252E-09     -0.71540403E-09     -0.44127168E-04     -0.42479224E-03
     355     -0.65767760E-09     -0.71540403E-09     -0.44207446E-04     -0.42479224E-03
     356     -0.65769130E-09     -0.71540403E-09     -0.44260940E-04     -0.42479224E-03
     357     -0.65769426E-09     -0.71540403E-09     -0.44266298E-04     -0.42479224E-03
     358     -0.65771829E-09     -0.71540403E-09     -0.44363892E-04     -0.42479224E-03
     359     -0.65774101E-09     -0.71540403E-09     -0.44467982E-04     -0.42479224E-03
     360     -0.65774982E-09     -0.71540403E-09     -0.44488204E-04     -0.42479224E-03
     361     -0.65776218E-09     -0.71540403E-09     -0.44514465E-04     -0.42479224E-03
     362     -0.65776883E-09     -0.71540403E-09     -0.44530121E-04     -0.42479224E-03
     363     -0.65778327E-09     -0.71540403E-09     -0.44571741E-04     -0.42479224E-03
     364     -0.65780293E-09     -0.71540403E-09     -0.44619912E-04     -0.42479224E-03
     365     -0.65780759E-09     -0.71540403E-09     -0.44642180E-04     -0.42479224E-03
     366     -0.65781512E-09     -0.71540403E-09     -0.44675200E-04     -0.42479224E-03
     367     -0.65782184E-09     -0.71540403E-09     -0.44699347E-04     -0.42479224E-03
     368     -0.65782453E-09     -0.71540403E-09     -0.44704684E-04     -0.42479224E-03
     369     -0.65782885E-09     -0.71540403E-09     -0.44715791E-04     -0.42479224E-03
     370     -0.65783167E-09     -0.71540403E-09     -0.44722590E-04     -0.42479224E-03
     371     -0.65783586E-09     -0.71540403E-09     -0.44733515E-04     -0.42479224E-03
     372     -0.65784050E-09     -0.71540403E-09     -0.44744688E-04     -0.42479224E-03
     373     -0.65787523E-09     -0.71540403E-09     -0.44815958E-04     -0.42479224E-03
     374     -0.65787858E-09     -0.71540403E-09     -0.44823415E-04     -0.42479224E-03
     375     -0.65788065E-09     -0.71540403E-09     -0.44827096E-04     -0.42479224E-03
     376     -0.65790957E-09     -0.71540403E-09     -0.44881755E-04     -0.42479224E-03
     377     -0.65796361E-09     -0.71540403E-09     -0.44986907E-04     -0.42479224E-03
     378     -0.65802158E-09     -0.71540403E-09     -0.45069215E-04     -0.42479224E-03
     379     -0.65802806E-09     -0.71540403E-09     -0.45085711E-04     -0.42479224E-03
     380     -0.65803566E-09     -0.71540403E-09     -0.45099894E-04     -0.42479224E-03
     381     -0.65804410E-09     -0.71540403E-09     -0.45116263E-04     -0.42479224E-03
     382     -0.65807503E-09     -0.71540403E-09     -0.45140390E-04     -0.42479224E-03
     383     -0.65815082E-09     -0.71540403E-09     -0.45195100E-04     -0.42479224E-03
     384     -0.65827120E-09     -0.71540403E-09     -0.45332924E-04     -0.42479224E-03
     385     -0.65828156E-09     -0.71540403E-09     -0.45361446E-04     -0.42479224E-03
     386     -0.65828877E-09     -0.71540403E-09     -0.45376858E-04     -0.42479224E-03
     387     -0.65832150E-09     -0.71540403E-09     -0.45476950E-04     -0.42479224E-03
     388     -0.65833858E-09     -0.71540403E-09     -0.45513187E-04     -0.42479224E-03
     389     -0.65834454E-09     -0.71540403E-09     -0.45541114E-04     -0.42479224E-03
     390     -0.65836253E-09     -0.71540403E-09     -0.45581418E-04     -0.42479224E-03
     391     -0.65837126E-09     -0.71540403E-09     -0.45603512E-04     -0.42479224E-03
     392     -0.65838013E-09     -0.71540403E-09     -0.45616685E-04     -0.42479224E-03
     393     -0.65838649E-09     -0.71540403E-09     -0.45636876E-04     -0.42479224E-03
     394     -0.65839927E-09     -0.71540403E-09     -0.45704378E-04     -0.42479224E-03
     395     -0.65840967E-09     -0.71540403E-09     -0.45780697E-04     -0.42479224E-03
     396     -0.65844570E-09     -0.71540403E-09     -0.45847955E-04     -0.42479224E-03
     397     -0.65848381E-09     -0.71540403E-09     -0.45919286E-04     -0.42479224E-03
     398     -0.65853344E-09     -0.71540403E-09     -0.46032147E-04     -0.42479224E-03
     399     -0.65859745E-09     -0.71540403E-09     -0.46098721E-04     -0.42479224E-03
     400     -0.65862939E-09     -0.71540403E-09     -0.46157904E-04     -0.42479224E-03
     401     -0.65863970E-09     -0.71540403E-09     -0.46187770E-04     -0.42479224E-03
     402     -0.65865778E-09     -0.71540403E-09     -0.46234926E-04     -0.42479224E-03
     403     -0.65867414E-09     -0.71540403E-09     -0.46268484E-04     -0.42479224E-03
     404     -0.65867803E-09     -0.71540403E-09     -0.46280590E-04     -0.42479224E-03
     405     -0.65870427E-09     -0.71540403E-09     -0.46360418E-04     -0.42479224E-03
     406     -0.65871603E-09     -0.71540403E-09     -0.46411722E-04     -0.42479224E-03
     407     -0.65872378E-09     -0.71540403E-09     -0.46435783E-04     -0.42479224E-03
     408     -0.65875843E-09     -0.71540403E-09     -0.46543155E-04     -0.42479224E-03
     409     -0.65878710E-09     -0.71540403E-09     -0.46610024E-04     -0.42479224E-03
     410     -0.65880551E-09     -0.71540403E-09     -0.46654596E-04     -0.42479224E-03
     411     -0.65882539E-09     -0.71540403E-09     -0.46702956E-04     -0.42479224E-03
     412     -0.65884982E-09     -0.71540403E-09     -0.46756003E-04     -0.42479224E-03
     413     -0.65890910E-09     -0.71540403E-09     -0.46863814E-04     -0.42479224E-03
     414     -0.65894770E-09     -0.71540403E-09     -0.46947863E-04     -0.42479224E-03
     415     -0.65895197E-09     -0.71540403E-09     -0.46956371E-04     -0.42479224E-03
     416     -0.65898441E-09     -0.71540403E-09     -0.47044315E-04     -0.42479224E-03
     417     -0.65899283E-09     -0.71540403E-09     -0.47067785E-04     -0.42479224E-03
     418     -0.65905460E-09     -0.71540403E-09     -0.47194033E-04     -0.42479224E-03
     419     -0.65912038E-09     -0.71540403E-09     -0.47352805E-04     -0.42479224E-03
     420     -0.65917442E-09     -0.71540403E-09     -0.47514622E-04     -0.42479224E-03
     421     -0.65921343E-09     -0.71540403E-09     -0.47610450E-04     -0.42479224E-03
     422     -0.65924140E-09     -0.71540403E-09     -0.47713056E-04     -0.42479224E-03
     423     -0.65926137E-09     -0.71540403E-09     -0.47760421E-04     -0.42479224E-03
     424     -0.65935832E-09     -0.71540403E-09     -0.47916621E-04     -0.42479224E-03
     425     -0.65937977E-09     -0.71540403E-09     -0.47941564E-04     -0.42479224E-03
     426     -0.65940199E-09     -0.71540403E-09     -0.47978104E-04     -0.42479224E-03
     427     -0.65947785E-09     -0.71540403E-09     -0.48065795E-04     -0.42479224E-03
     428     -0.65957587E-09     -0.71540403E-09     -0.48221843E-04     -0.42479224E-03
     429     -0.65959855E-09     -0.71540403E-09     -0.48325288E-04     -0.42479224E-03
     430     -0.65965899E-09     -0.71540403E-09     -0.48389881E-04     -0.42479224E-03
     431     -0.65967062E-09     -0.71540403E-09     -0.48476619E-04     -0.42479224E-03
     432     -0.65973681E-09     -0.71540403E-09     -0.48590262E-04     -0.42479224E-03
     433     -0.65976616E-09     -0.71540403E-09     -0.48639729E-04     -0.42479224E-03
     434     -0.65983928E-09     -0.71540403E-09     -0.48803825E-04     -0.42479224E-03
     435     -0.65990557E-09     -0.71540403E-09     -0.48938097E-04     -0.42479224E-03
     436     -0.65996710E-09     -0.71540403E-09     -0.49006717E-04     -0.42479224E-03
     437     -0.66002176E-09     -0.71540403E-09     -0.49071766E-04     -0.42479224E-03
     438     -0.66010104E-09     -0.71540403E-09     -0.49159237E-04     -0.42479224E-03
     439     -0.66023318E-09     -0.71540403E-09     -0.49287081E-04     -0.42479224E-03
     440     -0.66026690E-09     -0.71540403E-09     -0.49341714E-04     -0.42479224E-03
     441     -0.66032681E-09     -0.71540403E-09     -0.49395364E-04     -0.42479224E-03
     442     -0.66042160E-09     -0.71540403E-09     -0.49480799E-04     -0.42479224E-03
     443     -0.66049376E-09     -0.71540403E-09     -0.49563570E-04     -0.42479224E-03
     444     -0.66058690E-09     -0.71540403E-09     -0.49643757E-04     -0.42479224E-03
     445     -0.66067177E-09     -0.71540403E-09     -0.49736263E-04     -0.42479224E-03
     446     -0.66070346E-09     -0.71540403E-09     -0.49768525E-04     -0.42479224E-03
     447     -0.66073458E-09     -0.71540403E-09     -0.49804129E-04     -0.42479224E-03
     448     -0.66082150E-09     -0.71540403E-09     -0.49892273E-04     -0.42479224E-03
     449     -0.66085301E-09     -0.71540403E-09     -0.49934178E-04     -0.42479224E-03
     450     -0.66086511E-09     -0.71540403E-09     -0.49950164E-04     -0.42479224E-03
     451     -0.66094425E-09     -0.71540403E-09     -0.50036681E-04     -0.42479224E-03
     452     -0.66096293E-09     -0.71540403E-09     -0.50062967E-04     -0.42479224E-03
     453     -0.66097599E-09     -0.71540403E-09     -0.50084598E-04     -0.42479224E-03
     454     -0.66108105E-09     -0.71540403E-09     -0.50248986E-04     -0.42479224E-03
     455     -0.66116255E-09     -0.71540403E-09     -0.50358694E-04     -0.42479224E-03
     456     -0.66123285E-09     -0.71540403E-09     -0.50440370E-04     -0.42479224E-03
     457     -0.66131962E-09     -0.71540403E-09     -0.50534093E-04     -0.42479224E-03
     458     -0.66132654E-09     -0.71540403E-09     -0.50554182E-04     -0.42479224E-03
     459     -0.66133347E-09     -0.71540403E-09     -0.50568069E-04     -0.42479224E-03
     460     -0.66134691E-09     -0.71540403E-09     -0.50590351E-04     -0.42479224E-03
     461     -0.66135319E-09     -0.71540403E-09     -0.50601651E-04     -0.42479224E-03
     462     -0.66136477E-09     -0.71540403E-09     -0.50618818E-04     -0.42479224E-03
     463     -0.66138582E-09     -0.71540403E-09     -0.50647111E-04     -0.42479224E-03
     464     -0.66139942E-09     -0.71540403E-09     -0.50666609E-04     -0.42479224E-03
     465     -0.66145597E-09     -0.71540403E-09     -0.50737690E-04     -0.42479224E-03
     466     -0.66145931E-09     -0.71540403E-09     -0.50744462E-04     -0.42479224E-03
     467     -0.66147926E-09     -0.71540403E-09     -0.50767170E-04     -0.42479224E-03
     468     -0.66148276E-09     -0.71540403E-09     -0.50774852E-04     -0.42479224E-03
     469     -0.66149843E-09     -0.71540403E-09     -0.50800160E-04     -0.42479224E-03
     470     -0.66150903E-09     -0.71540403E-09     -0.50819369E-04     -0.42479224E-03
     471     -0.66151389E-09     -0.71540403E-09     -0.50830245E-04     -0.42479224E-03
     472     -0.66151636E-09     -0.71540403E-09     -0.50836606E-04     -0.42479224E-03
     473     -0.66152831E-09     -0.71540403E-09     -0.50853517E-04     -0.42479224E-03
     474     -0.66153246E-09     -0.71540403E-09     -0.50861617E-04     -0.42479224E-03
     475     -0.66153937E-09     -0.71540403E-09     -0.50870504E-04     -0.42479224E-03
     476     -0.66154348E-09     -0.71540403E-09     -0.50876892E-04     -0.42479224E-03
     477     -0.66154564E-09     -0.71540403E-09     -0.50882320E-04     -0.42479224E-03
     478     -0.66155283E-09     -0.71540403E-09     -0.50893952E-04     -0.42479224E-03
     479     -0.66156031E-09     -0.71540403E-09     -0.50900505E-04     -0.42479224E-03
     480     -0.66156940E-09     -0.71540403E-09     -0.50915354E-04     -0.42479224E-03
     481     -0.66157175E-09     -0.71540403E-09     -0.50923692E-04     -0.42479224E-03
     482     -0.66157734E-09     -0.71540403E-09     -0.50931175E-04     -0.42479224E-03
     483     -0.66158228E-09     -0.71540403E-09     -0.50946331E-04     -0.42479224E-03
     484     -0.66158500E-09     -0.71540403E-09     -0.50951465E-04     -0.42479224E-03
     485     -0.66158817E-09     -0.71540403E-09     -0.50956839E-04     -0.42479224E-03
     486     -0.66159060E-09     -0.71540403E-09     -0.50963187E-04     -0.42479224E-03
     487     -0.66159323E-09     -0.71540403E-09     -0.50969493E-04     -0.42479224E-03
     488     -0.66159569E-09     -0.71540403E-09     -0.50973827E-04     -0.42479224E-03
     489     -0.66159930E-09     -0.71540403E-09     -0.50979868E-04     -0.42479224E-03
     490     -0.66160084E-09     -0.71540403E-09     -0.50986683E-04     -0.42479224E-03
     491     -0.66160296E-09     -0.71540403E-09     -0.50996435E-04     -0.42479224E-03
     492     -0.66160858E-09     -0.71540403E-09     -0.51006153E-04     -0.42479224E-03
     493     -0.66161197E-09     -0.71540403E-09     -0.51017097E-04     -0.42479224E-03
     494     -0.66161341E-09     -0.71540403E-09     -0.51020409E-04     -0.42479224E-03
     495     -0.66161438E-09     -0.71540403E-09     -0.51022878E-04     -0.42479224E-03
     496     -0.66161556E-09     -0.71540403E-09     -0.51024925E-04     -0.42479224E-03
     497     -0.66161710E-09     -0.71540403E-09     -0.51026901E-04     -0.42479224E-03
     498     -0.66162095E-09     -0.71540403E-09     -0.51035100E-04     -0.42479224E-03
     499     -0.66162535E-09     -0.71540403E-09     -0.51045462E-04     -0.42479224E-03
     500     -0.66162926E-09     -0.71540403E-09     -0.51054030E-04     -0.42479224E-03
     501     -0.66163717E-09     -0.71540403E-09     -0.51065757E-04     -0.42479224E-03
     502     -0.66163858E-09     -0.71540403E-09     -0.51068918E-04     -0.42479224E-03
     503     -0.66164242E-09     -0.71540403E-09     -0.51075753E-04     -0.42479224E-03
     504     -0.66164811E-09     -0.71540403E-09     -0.51083981E-04     -0.42479224E-03
     505     -0.66164943E-09     -0.71540403E-09     -0.51087792E-04     -0.42479224E-03
     506     -0.66166389E-09     -0.71540403E-09     -0.51109731E-04     -0.42479224E-03
